exec_time,script,slurm_partition,scheme,layout,victim_selection,do_log,matrix_name
13.8132,cc,gpu56,FISS,PERGROUP,SEQPRI,1,wikipedia-20051105
14.1722,cc,gpu56,PLS,PERCPU,SEQ,1,wikipedia-20051105
14.1975,cc,gpu56,PLS,PERCPU,SEQ,1,wikipedia-20051105
14.205,cc,gpu56,PLS,PERCPU,SEQ,1,wikipedia-20051105
14.3082,cc,gpu56,PLS,PERCPU,SEQ,1,wikipedia-20051105
14.2784,cc,gpu56,PLS,PERCPU,SEQ,1,wikipedia-20051105
14.5319,cc,gpu56,PLS,PERCPU,RANDOM,1,wikipedia-20051105
14.3356,cc,gpu56,PLS,PERCPU,RANDOM,1,wikipedia-20051105
14.3878,cc,gpu56,PLS,PERCPU,RANDOM,1,wikipedia-20051105
14.3721,cc,gpu56,PLS,PERCPU,RANDOM,1,wikipedia-20051105
14.3819,cc,gpu56,PLS,PERCPU,RANDOM,1,wikipedia-20051105
14.3032,cc,gpu56,PLS,PERCPU,SEQPRI,1,wikipedia-20051105
14.3254,cc,gpu56,PLS,PERCPU,SEQPRI,1,wikipedia-20051105
14.3291,cc,gpu56,PLS,PERCPU,SEQPRI,1,wikipedia-20051105
14.1962,cc,gpu56,PLS,PERCPU,SEQPRI,1,wikipedia-20051105
14.2527,cc,gpu56,PLS,PERCPU,SEQPRI,1,wikipedia-20051105
14.1001,cc,gpu56,PLS,PERGROUP,SEQ,1,wikipedia-20051105
14.1544,cc,gpu56,PLS,PERGROUP,SEQ,1,wikipedia-20051105
14.3791,cc,gpu56,PLS,PERGROUP,SEQ,1,wikipedia-20051105
14.2353,cc,gpu56,PLS,PERGROUP,SEQ,1,wikipedia-20051105
14.2723,cc,gpu56,PLS,PERGROUP,SEQ,1,wikipedia-20051105
14.1507,cc,gpu56,PLS,PERGROUP,RANDOM,1,wikipedia-20051105
14.1335,cc,gpu56,PLS,PERGROUP,RANDOM,1,wikipedia-20051105
14.1553,cc,gpu56,PLS,PERGROUP,RANDOM,1,wikipedia-20051105
14.1091,cc,gpu56,PLS,PERGROUP,RANDOM,1,wikipedia-20051105
14.2251,cc,gpu56,PLS,PERGROUP,RANDOM,1,wikipedia-20051105
14.2341,cc,gpu56,PLS,PERGROUP,SEQPRI,1,wikipedia-20051105
14.2962,cc,gpu56,PLS,PERGROUP,SEQPRI,1,wikipedia-20051105
14.1378,cc,gpu56,PLS,PERGROUP,SEQPRI,1,wikipedia-20051105
14.2389,cc,gpu56,PLS,PERGROUP,SEQPRI,1,wikipedia-20051105
14.2388,cc,gpu56,PLS,PERGROUP,SEQPRI,1,wikipedia-20051105
13.863,cc,gpu56,MSTATIC,PERCPU,SEQ,1,wikipedia-20051105
13.7796,cc,gpu56,MSTATIC,PERCPU,SEQ,1,wikipedia-20051105
13.8158,cc,gpu56,MSTATIC,PERCPU,SEQ,1,wikipedia-20051105
14.0265,cc,gpu56,MSTATIC,PERCPU,SEQ,1,wikipedia-20051105
13.7821,cc,gpu56,MSTATIC,PERCPU,SEQ,1,wikipedia-20051105
14.011,cc,gpu56,MSTATIC,PERCPU,RANDOM,1,wikipedia-20051105
14.0293,cc,gpu56,MSTATIC,PERCPU,RANDOM,1,wikipedia-20051105
14.0754,cc,gpu56,MSTATIC,PERCPU,RANDOM,1,wikipedia-20051105
14.0394,cc,gpu56,MSTATIC,PERCPU,RANDOM,1,wikipedia-20051105
13.9713,cc,gpu56,MSTATIC,PERCPU,RANDOM,1,wikipedia-20051105
13.996,cc,gpu56,MSTATIC,PERCPU,SEQPRI,1,wikipedia-20051105
13.9085,cc,gpu56,MSTATIC,PERCPU,SEQPRI,1,wikipedia-20051105
14.0729,cc,gpu56,MSTATIC,PERCPU,SEQPRI,1,wikipedia-20051105
13.8555,cc,gpu56,MSTATIC,PERCPU,SEQPRI,1,wikipedia-20051105
14.094,cc,gpu56,MSTATIC,PERCPU,SEQPRI,1,wikipedia-20051105
13.8254,cc,gpu56,MSTATIC,PERGROUP,SEQ,1,wikipedia-20051105
14.0092,cc,gpu56,MSTATIC,PERGROUP,SEQ,1,wikipedia-20051105
13.8256,cc,gpu56,MSTATIC,PERGROUP,SEQ,1,wikipedia-20051105
14.0243,cc,gpu56,MSTATIC,PERGROUP,SEQ,1,wikipedia-20051105
13.8778,cc,gpu56,MSTATIC,PERGROUP,SEQ,1,wikipedia-20051105
13.9738,cc,gpu56,MSTATIC,PERGROUP,RANDOM,1,wikipedia-20051105
13.9463,cc,gpu56,MSTATIC,PERGROUP,RANDOM,1,wikipedia-20051105
14.1323,cc,gpu56,MSTATIC,PERGROUP,RANDOM,1,wikipedia-20051105
14.023,cc,gpu56,MSTATIC,PERGROUP,RANDOM,1,wikipedia-20051105
13.8309,cc,gpu56,MSTATIC,PERGROUP,RANDOM,1,wikipedia-20051105
13.914,cc,gpu56,MSTATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
14.0072,cc,gpu56,MSTATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
13.8829,cc,gpu56,MSTATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
13.9371,cc,gpu56,MSTATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
13.9576,cc,gpu56,MSTATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
14.0108,cc,gpu56,MFSC,PERCPU,SEQ,1,wikipedia-20051105
14.0675,cc,gpu56,MFSC,PERCPU,SEQ,1,wikipedia-20051105
13.8786,cc,gpu56,MFSC,PERCPU,SEQ,1,wikipedia-20051105
13.8607,cc,gpu56,MFSC,PERCPU,SEQ,1,wikipedia-20051105
13.9884,cc,gpu56,MFSC,PERCPU,SEQ,1,wikipedia-20051105
14.1154,cc,gpu56,MFSC,PERCPU,RANDOM,1,wikipedia-20051105
14.082,cc,gpu56,MFSC,PERCPU,RANDOM,1,wikipedia-20051105
14.1744,cc,gpu56,MFSC,PERCPU,RANDOM,1,wikipedia-20051105
14.2119,cc,gpu56,MFSC,PERCPU,RANDOM,1,wikipedia-20051105
14.1665,cc,gpu56,MFSC,PERCPU,RANDOM,1,wikipedia-20051105
13.7982,cc,gpu56,MFSC,PERCPU,SEQPRI,1,wikipedia-20051105
13.8902,cc,gpu56,MFSC,PERCPU,SEQPRI,1,wikipedia-20051105
13.9474,cc,gpu56,MFSC,PERCPU,SEQPRI,1,wikipedia-20051105
13.9591,cc,gpu56,MFSC,PERCPU,SEQPRI,1,wikipedia-20051105
13.9732,cc,gpu56,MFSC,PERCPU,SEQPRI,1,wikipedia-20051105
14.1026,cc,gpu56,MFSC,PERGROUP,SEQ,1,wikipedia-20051105
14.0935,cc,gpu56,MFSC,PERGROUP,SEQ,1,wikipedia-20051105
14.1642,cc,gpu56,MFSC,PERGROUP,SEQ,1,wikipedia-20051105
14.1555,cc,gpu56,MFSC,PERGROUP,SEQ,1,wikipedia-20051105
14.1337,cc,gpu56,MFSC,PERGROUP,SEQ,1,wikipedia-20051105
14.2526,cc,gpu56,MFSC,PERGROUP,RANDOM,1,wikipedia-20051105
14.1212,cc,gpu56,MFSC,PERGROUP,RANDOM,1,wikipedia-20051105
14.0872,cc,gpu56,MFSC,PERGROUP,RANDOM,1,wikipedia-20051105
14.1941,cc,gpu56,MFSC,PERGROUP,RANDOM,1,wikipedia-20051105
14.0614,cc,gpu56,MFSC,PERGROUP,RANDOM,1,wikipedia-20051105
14.1492,cc,gpu56,MFSC,PERGROUP,SEQPRI,1,wikipedia-20051105
14.1977,cc,gpu56,MFSC,PERGROUP,SEQPRI,1,wikipedia-20051105
14.2305,cc,gpu56,MFSC,PERGROUP,SEQPRI,1,wikipedia-20051105
14.1265,cc,gpu56,MFSC,PERGROUP,SEQPRI,1,wikipedia-20051105
14.1615,cc,gpu56,MFSC,PERGROUP,SEQPRI,1,wikipedia-20051105
14.4836,cc,gpu56,PSS,PERCPU,SEQ,1,wikipedia-20051105
14.484,cc,gpu56,PSS,PERCPU,SEQ,1,wikipedia-20051105
14.4389,cc,gpu56,PSS,PERCPU,SEQ,1,wikipedia-20051105
14.5394,cc,gpu56,PSS,PERCPU,SEQ,1,wikipedia-20051105
14.5393,cc,gpu56,PSS,PERCPU,SEQ,1,wikipedia-20051105
14.5579,cc,gpu56,PSS,PERCPU,RANDOM,1,wikipedia-20051105
14.5632,cc,gpu56,PSS,PERCPU,RANDOM,1,wikipedia-20051105
14.5275,cc,gpu56,PSS,PERCPU,RANDOM,1,wikipedia-20051105
14.5919,cc,gpu56,PSS,PERCPU,RANDOM,1,wikipedia-20051105
14.4834,cc,gpu56,PSS,PERCPU,RANDOM,1,wikipedia-20051105
14.5154,cc,gpu56,PSS,PERCPU,SEQPRI,1,wikipedia-20051105
14.616,cc,gpu56,PSS,PERCPU,SEQPRI,1,wikipedia-20051105
14.375,cc,gpu56,PSS,PERCPU,SEQPRI,1,wikipedia-20051105
14.373,cc,gpu56,PSS,PERCPU,SEQPRI,1,wikipedia-20051105
14.4534,cc,gpu56,PSS,PERCPU,SEQPRI,1,wikipedia-20051105
14.4028,cc,gpu56,PSS,PERGROUP,SEQ,1,wikipedia-20051105
14.3654,cc,gpu56,PSS,PERGROUP,SEQ,1,wikipedia-20051105
14.4205,cc,gpu56,PSS,PERGROUP,SEQ,1,wikipedia-20051105
14.5609,cc,gpu56,PSS,PERGROUP,SEQ,1,wikipedia-20051105
14.4146,cc,gpu56,PSS,PERGROUP,SEQ,1,wikipedia-20051105
14.4999,cc,gpu56,PSS,PERGROUP,RANDOM,1,wikipedia-20051105
14.4508,cc,gpu56,PSS,PERGROUP,RANDOM,1,wikipedia-20051105
14.5308,cc,gpu56,PSS,PERGROUP,RANDOM,1,wikipedia-20051105
14.3703,cc,gpu56,PSS,PERGROUP,RANDOM,1,wikipedia-20051105
14.6287,cc,gpu56,PSS,PERGROUP,RANDOM,1,wikipedia-20051105
14.57,cc,gpu56,PSS,PERGROUP,SEQPRI,1,wikipedia-20051105
14.4417,cc,gpu56,PSS,PERGROUP,SEQPRI,1,wikipedia-20051105
14.4052,cc,gpu56,PSS,PERGROUP,SEQPRI,1,wikipedia-20051105
14.4672,cc,gpu56,PSS,PERGROUP,SEQPRI,1,wikipedia-20051105
14.4431,cc,gpu56,PSS,PERGROUP,SEQPRI,1,wikipedia-20051105
23.1974,pagerank,gpu56,STATIC,PERCPU,SEQ,1,wikipedia-20051105
20.9636,pagerank,gpu56,STATIC,PERCPU,SEQ,1,wikipedia-20051105
21.0688,pagerank,gpu56,STATIC,PERCPU,SEQ,1,wikipedia-20051105
20.7238,pagerank,gpu56,STATIC,PERCPU,SEQ,1,wikipedia-20051105
21.6403,pagerank,gpu56,STATIC,PERCPU,SEQ,1,wikipedia-20051105
21.1808,pagerank,gpu56,STATIC,PERCPU,RANDOM,1,wikipedia-20051105
22.2467,pagerank,gpu56,STATIC,PERCPU,RANDOM,1,wikipedia-20051105
21.7933,pagerank,gpu56,STATIC,PERCPU,RANDOM,1,wikipedia-20051105
21.6116,pagerank,gpu56,STATIC,PERCPU,RANDOM,1,wikipedia-20051105
22.0905,pagerank,gpu56,STATIC,PERCPU,RANDOM,1,wikipedia-20051105
21.4649,pagerank,gpu56,STATIC,PERCPU,SEQPRI,1,wikipedia-20051105
22.4381,pagerank,gpu56,STATIC,PERCPU,SEQPRI,1,wikipedia-20051105
21.3704,pagerank,gpu56,STATIC,PERCPU,SEQPRI,1,wikipedia-20051105
20.6267,pagerank,gpu56,STATIC,PERCPU,SEQPRI,1,wikipedia-20051105
21.9051,pagerank,gpu56,STATIC,PERCPU,SEQPRI,1,wikipedia-20051105
20.1374,pagerank,gpu56,STATIC,PERGROUP,SEQ,1,wikipedia-20051105
20.8603,pagerank,gpu56,STATIC,PERGROUP,SEQ,1,wikipedia-20051105
20.3491,pagerank,gpu56,STATIC,PERGROUP,SEQ,1,wikipedia-20051105
20.1909,pagerank,gpu56,STATIC,PERGROUP,SEQ,1,wikipedia-20051105
20.7017,pagerank,gpu56,STATIC,PERGROUP,SEQ,1,wikipedia-20051105
20.1161,pagerank,gpu56,STATIC,PERGROUP,RANDOM,1,wikipedia-20051105
20.0158,pagerank,gpu56,STATIC,PERGROUP,RANDOM,1,wikipedia-20051105
20.6057,pagerank,gpu56,STATIC,PERGROUP,RANDOM,1,wikipedia-20051105
20.6671,pagerank,gpu56,STATIC,PERGROUP,RANDOM,1,wikipedia-20051105
20.4893,pagerank,gpu56,STATIC,PERGROUP,RANDOM,1,wikipedia-20051105
20.8473,pagerank,gpu56,STATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
19.9662,pagerank,gpu56,STATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
20.5444,pagerank,gpu56,STATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
20.1653,pagerank,gpu56,STATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
20.6435,pagerank,gpu56,STATIC,PERGROUP,SEQPRI,1,wikipedia-20051105
20.6082,pagerank,gpu56,GSS,PERCPU,SEQ,1,wikipedia-20051105
21.1861,pagerank,gpu56,GSS,PERCPU,SEQ,1,wikipedia-20051105
21.6116,pagerank,gpu56,GSS,PERCPU,SEQ,1,wikipedia-20051105
21.0307,pagerank,gpu56,GSS,PERCPU,SEQ,1,wikipedia-20051105
21.491,pagerank,gpu56,GSS,PERCPU,SEQ,1,wikipedia-20051105
22.024,pagerank,gpu56,GSS,PERCPU,RANDOM,1,wikipedia-20051105
22.1714,pagerank,gpu56,GSS,PERCPU,RANDOM,1,wikipedia-20051105
21.927,pagerank,gpu56,GSS,PERCPU,RANDOM,1,wikipedia-20051105
21.9978,pagerank,gpu56,GSS,PERCPU,RANDOM,1,wikipedia-20051105
22.4161,pagerank,gpu56,GSS,PERCPU,RANDOM,1,wikipedia-20051105
21.6545,pagerank,gpu56,GSS,PERCPU,SEQPRI,1,wikipedia-20051105
21.3676,pagerank,gpu56,GSS,PERCPU,SEQPRI,1,wikipedia-20051105
20.8942,pagerank,gpu56,GSS,PERCPU,SEQPRI,1,wikipedia-20051105
21.4592,pagerank,gpu56,GSS,PERCPU,SEQPRI,1,wikipedia-20051105
21.9344,pagerank,gpu56,GSS,PERCPU,SEQPRI,1,wikipedia-20051105
21.3225,pagerank,gpu56,GSS,PERGROUP,SEQ,1,wikipedia-20051105
21.2642,pagerank,gpu56,GSS,PERGROUP,SEQ,1,wikipedia-20051105
21.3126,pagerank,gpu56,GSS,PERGROUP,SEQ,1,wikipedia-20051105
21.6959,pagerank,gpu56,GSS,PERGROUP,SEQ,1,wikipedia-20051105
21.7604,pagerank,gpu56,GSS,PERGROUP,SEQ,1,wikipedia-20051105
21.3668,pagerank,gpu56,GSS,PERGROUP,RANDOM,1,wikipedia-20051105
21.3761,pagerank,gpu56,GSS,PERGROUP,RANDOM,1,wikipedia-20051105
21.6572,pagerank,gpu56,GSS,PERGROUP,RANDOM,1,wikipedia-20051105
21.7578,pagerank,gpu56,GSS,PERGROUP,RANDOM,1,wikipedia-20051105
22.3492,pagerank,gpu56,GSS,PERGROUP,RANDOM,1,wikipedia-20051105
22.3872,pagerank,gpu56,GSS,PERGROUP,SEQPRI,1,wikipedia-20051105
21.4183,pagerank,gpu56,GSS,PERGROUP,SEQPRI,1,wikipedia-20051105
21.699,pagerank,gpu56,GSS,PERGROUP,SEQPRI,1,wikipedia-20051105
21.6692,pagerank,gpu56,GSS,PERGROUP,SEQPRI,1,wikipedia-20051105
21.773,pagerank,gpu56,GSS,PERGROUP,SEQPRI,1,wikipedia-20051105
20.1903,pagerank,gpu56,AUTO,PERCPU,SEQ,1,wikipedia-20051105
19.5344,pagerank,gpu56,AUTO,PERCPU,SEQ,1,wikipedia-20051105
20.0135,pagerank,gpu56,AUTO,PERCPU,SEQ,1,wikipedia-20051105
20.0987,pagerank,gpu56,AUTO,PERCPU,SEQ,1,wikipedia-20051105
20.0506,pagerank,gpu56,AUTO,PERCPU,SEQ,1,wikipedia-20051105
22.0856,pagerank,gpu56,AUTO,PERCPU,RANDOM,1,wikipedia-20051105
21.7168,pagerank,gpu56,AUTO,PERCPU,RANDOM,1,wikipedia-20051105
21.8946,pagerank,gpu56,AUTO,PERCPU,RANDOM,1,wikipedia-20051105
21.2046,pagerank,gpu56,AUTO,PERCPU,RANDOM,1,wikipedia-20051105
22.2717,pagerank,gpu56,AUTO,PERCPU,RANDOM,1,wikipedia-20051105
19.8808,pagerank,gpu56,AUTO,PERCPU,SEQPRI,1,wikipedia-20051105
21.3005,pagerank,gpu56,AUTO,PERCPU,SEQPRI,1,wikipedia-20051105
20.1135,pagerank,gpu56,AUTO,PERCPU,SEQPRI,1,wikipedia-20051105
20.143,pagerank,gpu56,AUTO,PERCPU,SEQPRI,1,wikipedia-20051105
20.0153,pagerank,gpu56,AUTO,PERCPU,SEQPRI,1,wikipedia-20051105
20.4451,pagerank,gpu56,AUTO,PERGROUP,SEQ,1,wikipedia-20051105
20.2683,pagerank,gpu56,AUTO,PERGROUP,SEQ,1,wikipedia-20051105
20.2145,pagerank,gpu56,AUTO,PERGROUP,SEQ,1,wikipedia-20051105
20.4339,pagerank,gpu56,AUTO,PERGROUP,SEQ,1,wikipedia-20051105
20.2924,pagerank,gpu56,AUTO,PERGROUP,SEQ,1,wikipedia-20051105
20.3586,pagerank,gpu56,AUTO,PERGROUP,RANDOM,1,wikipedia-20051105
20.2367,pagerank,gpu56,AUTO,PERGROUP,RANDOM,1,wikipedia-20051105
20.6867,pagerank,gpu56,AUTO,PERGROUP,RANDOM,1,wikipedia-20051105
20.3489,pagerank,gpu56,AUTO,PERGROUP,RANDOM,1,wikipedia-20051105
20.486,pagerank,gpu56,AUTO,PERGROUP,RANDOM,1,wikipedia-20051105
20.5621,pagerank,gpu56,AUTO,PERGROUP,SEQPRI,1,wikipedia-20051105
20.3113,pagerank,gpu56,AUTO,PERGROUP,SEQPRI,1,wikipedia-20051105
20.2463,pagerank,gpu56,AUTO,PERGROUP,SEQPRI,1,wikipedia-20051105
20.5078,pagerank,gpu56,AUTO,PERGROUP,SEQPRI,1,wikipedia-20051105
20.4567,pagerank,gpu56,AUTO,PERGROUP,SEQPRI,1,wikipedia-20051105
19.621,pagerank,gpu56,VISS,PERCPU,SEQ,1,wikipedia-20051105
20.067,pagerank,gpu56,VISS,PERCPU,SEQ,1,wikipedia-20051105
19.9762,pagerank,gpu56,VISS,PERCPU,SEQ,1,wikipedia-20051105
19.4059,pagerank,gpu56,VISS,PERCPU,SEQ,1,wikipedia-20051105
19.4292,pagerank,gpu56,VISS,PERCPU,SEQ,1,wikipedia-20051105
21.5074,pagerank,gpu56,VISS,PERCPU,RANDOM,1,wikipedia-20051105
21.4072,pagerank,gpu56,VISS,PERCPU,RANDOM,1,wikipedia-20051105
22.4367,pagerank,gpu56,VISS,PERCPU,RANDOM,1,wikipedia-20051105
21.5358,pagerank,gpu56,VISS,PERCPU,RANDOM,1,wikipedia-20051105
21.8016,pagerank,gpu56,VISS,PERCPU,RANDOM,1,wikipedia-20051105
20.1371,pagerank,gpu56,VISS,PERCPU,SEQPRI,1,wikipedia-20051105
19.4766,pagerank,gpu56,VISS,PERCPU,SEQPRI,1,wikipedia-20051105
19.435,pagerank,gpu56,VISS,PERCPU,SEQPRI,1,wikipedia-20051105
19.8088,pagerank,gpu56,VISS,PERCPU,SEQPRI,1,wikipedia-20051105
20.0891,pagerank,gpu56,VISS,PERCPU,SEQPRI,1,wikipedia-20051105
19.7565,pagerank,gpu56,VISS,PERGROUP,SEQ,1,wikipedia-20051105
19.6362,pagerank,gpu56,VISS,PERGROUP,SEQ,1,wikipedia-20051105
19.637,pagerank,gpu56,VISS,PERGROUP,SEQ,1,wikipedia-20051105
20.0555,pagerank,gpu56,VISS,PERGROUP,SEQ,1,wikipedia-20051105
19.949,pagerank,gpu56,VISS,PERGROUP,SEQ,1,wikipedia-20051105
19.8831,pagerank,gpu56,VISS,PERGROUP,RANDOM,1,wikipedia-20051105
19.6722,pagerank,gpu56,VISS,PERGROUP,RANDOM,1,wikipedia-20051105
19.8259,pagerank,gpu56,VISS,PERGROUP,RANDOM,1,wikipedia-20051105
19.6811,pagerank,gpu56,VISS,PERGROUP,RANDOM,1,wikipedia-20051105
19.9961,pagerank,gpu56,VISS,PERGROUP,RANDOM,1,wikipedia-20051105
19.9098,pagerank,gpu56,VISS,PERGROUP,SEQPRI,1,wikipedia-20051105
19.6305,pagerank,gpu56,VISS,PERGROUP,SEQPRI,1,wikipedia-20051105
19.6873,pagerank,gpu56,VISS,PERGROUP,SEQPRI,1,wikipedia-20051105
19.8365,pagerank,gpu56,VISS,PERGROUP,SEQPRI,1,wikipedia-20051105
19.7422,pagerank,gpu56,VISS,PERGROUP,SEQPRI,1,wikipedia-20051105
21.5945,pagerank,gpu56,TSS,PERCPU,SEQ,1,wikipedia-20051105
20.6635,pagerank,gpu56,TSS,PERCPU,SEQ,1,wikipedia-20051105
20.1705,pagerank,gpu56,TSS,PERCPU,SEQ,1,wikipedia-20051105
19.3745,pagerank,gpu56,TSS,PERCPU,SEQ,1,wikipedia-20051105
19.5591,pagerank,gpu56,TSS,PERCPU,SEQ,1,wikipedia-20051105
22.2932,pagerank,gpu56,TSS,PERCPU,RANDOM,1,wikipedia-20051105
21.5698,pagerank,gpu56,TSS,PERCPU,RANDOM,1,wikipedia-20051105
22.087,pagerank,gpu56,TSS,PERCPU,RANDOM,1,wikipedia-20051105
22.0895,pagerank,gpu56,TSS,PERCPU,RANDOM,1,wikipedia-20051105
22.0118,pagerank,gpu56,TSS,PERCPU,RANDOM,1,wikipedia-20051105
20.5845,pagerank,gpu56,TSS,PERCPU,SEQPRI,1,wikipedia-20051105
20.767,pagerank,gpu56,TSS,PERCPU,SEQPRI,1,wikipedia-20051105
20.0537,pagerank,gpu56,TSS,PERCPU,SEQPRI,1,wikipedia-20051105
20.0117,pagerank,gpu56,TSS,PERCPU,SEQPRI,1,wikipedia-20051105
20.1555,pagerank,gpu56,TSS,PERCPU,SEQPRI,1,wikipedia-20051105
21.4732,pagerank,gpu56,TSS,PERGROUP,SEQ,1,wikipedia-20051105
21.3675,pagerank,gpu56,TSS,PERGROUP,SEQ,1,wikipedia-20051105
21.4131,pagerank,gpu56,TSS,PERGROUP,SEQ,1,wikipedia-20051105
21.4607,pagerank,gpu56,TSS,PERGROUP,SEQ,1,wikipedia-20051105
21.4486,pagerank,gpu56,TSS,PERGROUP,SEQ,1,wikipedia-20051105
21.3524,pagerank,gpu56,TSS,PERGROUP,RANDOM,1,wikipedia-20051105
21.2553,pagerank,gpu56,TSS,PERGROUP,RANDOM,1,wikipedia-20051105
21.2022,pagerank,gpu56,TSS,PERGROUP,RANDOM,1,wikipedia-20051105
21.4712,pagerank,gpu56,TSS,PERGROUP,RANDOM,1,wikipedia-20051105
21.2132,pagerank,gpu56,TSS,PERGROUP,RANDOM,1,wikipedia-20051105
21.3014,pagerank,gpu56,TSS,PERGROUP,SEQPRI,1,wikipedia-20051105
21.243,pagerank,gpu56,TSS,PERGROUP,SEQPRI,1,wikipedia-20051105
21.1352,pagerank,gpu56,TSS,PERGROUP,SEQPRI,1,wikipedia-20051105
21.346800000000002,pagerank,gpu56,TSS,PERGROUP,SEQPRI,1,wikipedia-20051105
21.4123,pagerank,gpu56,TSS,PERGROUP,SEQPRI,1,wikipedia-20051105
20.0893,pagerank,gpu56,FAC2,PERCPU,SEQ,1,wikipedia-20051105
21.2623,pagerank,gpu56,FAC2,PERCPU,SEQ,1,wikipedia-20051105
20.7088,pagerank,gpu56,FAC2,PERCPU,SEQ,1,wikipedia-20051105
19.7577,pagerank,gpu56,FAC2,PERCPU,SEQ,1,wikipedia-20051105
19.6858,pagerank,gpu56,FAC2,PERCPU,SEQ,1,wikipedia-20051105
22.1314,pagerank,gpu56,FAC2,PERCPU,RANDOM,1,wikipedia-20051105
22.4554,pagerank,gpu56,FAC2,PERCPU,RANDOM,1,wikipedia-20051105
22.0626,pagerank,gpu56,FAC2,PERCPU,RANDOM,1,wikipedia-20051105
21.5172,pagerank,gpu56,FAC2,PERCPU,RANDOM,1,wikipedia-20051105
21.6934,pagerank,gpu56,FAC2,PERCPU,RANDOM,1,wikipedia-20051105
20.6577,pagerank,gpu56,FAC2,PERCPU,SEQPRI,1,wikipedia-20051105
20.7246,pagerank,gpu56,FAC2,PERCPU,SEQPRI,1,wikipedia-20051105
20.0907,pagerank,gpu56,FAC2,PERCPU,SEQPRI,1,wikipedia-20051105
19.7684,pagerank,gpu56,FAC2,PERCPU,SEQPRI,1,wikipedia-20051105
20.1757,pagerank,gpu56,FAC2,PERCPU,SEQPRI,1,wikipedia-20051105
22.1866,pagerank,gpu56,FAC2,PERGROUP,SEQ,1,wikipedia-20051105
22.2199,pagerank,gpu56,FAC2,PERGROUP,SEQ,1,wikipedia-20051105
22.0917,pagerank,gpu56,FAC2,PERGROUP,SEQ,1,wikipedia-20051105
22.1809,pagerank,gpu56,FAC2,PERGROUP,SEQ,1,wikipedia-20051105
22.0228,pagerank,gpu56,FAC2,PERGROUP,SEQ,1,wikipedia-20051105
22.1646,pagerank,gpu56,FAC2,PERGROUP,RANDOM,1,wikipedia-20051105
22.1635,pagerank,gpu56,FAC2,PERGROUP,RANDOM,1,wikipedia-20051105
22.0848,pagerank,gpu56,FAC2,PERGROUP,RANDOM,1,wikipedia-20051105
22.1148,pagerank,gpu56,FAC2,PERGROUP,RANDOM,1,wikipedia-20051105
22.2879,pagerank,gpu56,FAC2,PERGROUP,RANDOM,1,wikipedia-20051105
22.3771,pagerank,gpu56,FAC2,PERGROUP,SEQPRI,1,wikipedia-20051105
22.0556,pagerank,gpu56,FAC2,PERGROUP,SEQPRI,1,wikipedia-20051105
22.2067,pagerank,gpu56,FAC2,PERGROUP,SEQPRI,1,wikipedia-20051105
22.1343,pagerank,gpu56,FAC2,PERGROUP,SEQPRI,1,wikipedia-20051105
21.9999,pagerank,gpu56,FAC2,PERGROUP,SEQPRI,1,wikipedia-20051105
20.8519,pagerank,gpu56,TFSS,PERCPU,SEQ,1,wikipedia-20051105
20.3863,pagerank,gpu56,TFSS,PERCPU,SEQ,1,wikipedia-20051105
20.9827,pagerank,gpu56,TFSS,PERCPU,SEQ,1,wikipedia-20051105
19.6499,pagerank,gpu56,TFSS,PERCPU,SEQ,1,wikipedia-20051105
20.2415,pagerank,gpu56,TFSS,PERCPU,SEQ,1,wikipedia-20051105
21.8849,pagerank,gpu56,TFSS,PERCPU,RANDOM,1,wikipedia-20051105
22.9449,pagerank,gpu56,TFSS,PERCPU,RANDOM,1,wikipedia-20051105
22.9384,pagerank,gpu56,TFSS,PERCPU,RANDOM,1,wikipedia-20051105
22.1506,pagerank,gpu56,TFSS,PERCPU,RANDOM,1,wikipedia-20051105
22.9,pagerank,gpu56,TFSS,PERCPU,RANDOM,1,wikipedia-20051105
20.9074,pagerank,gpu56,TFSS,PERCPU,SEQPRI,1,wikipedia-20051105
20.8145,pagerank,gpu56,TFSS,PERCPU,SEQPRI,1,wikipedia-20051105
20.1596,pagerank,gpu56,TFSS,PERCPU,SEQPRI,1,wikipedia-20051105
19.7636,pagerank,gpu56,TFSS,PERCPU,SEQPRI,1,wikipedia-20051105
20.3373,pagerank,gpu56,TFSS,PERCPU,SEQPRI,1,wikipedia-20051105
23.0309,pagerank,gpu56,TFSS,PERGROUP,SEQ,1,wikipedia-20051105
23.0603,pagerank,gpu56,TFSS,PERGROUP,SEQ,1,wikipedia-20051105
23.3665,pagerank,gpu56,TFSS,PERGROUP,SEQ,1,wikipedia-20051105
22.9562,pagerank,gpu56,TFSS,PERGROUP,SEQ,1,wikipedia-20051105
23.1669,pagerank,gpu56,TFSS,PERGROUP,SEQ,1,wikipedia-20051105
23.0202,pagerank,gpu56,TFSS,PERGROUP,RANDOM,1,wikipedia-20051105
